author_tweet,username,name,created_at,text,likes,retweets
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",bagbigbuk,505 LUCKY!,Thu Oct 23 13:27:57 +0000 2025,"@aniesbaswedan Bapakkk punten, ada yang typooo https://t.co/hzha5sE0NM",45,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",nightswalk,Juls.,Thu Oct 23 10:29:54 +0000 2025,"@aniesbaswedan Pengacara, pekerja nggak ada acara.",39,1
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",bilnyaaq,Bill,Thu Oct 23 11:27:29 +0000 2025,"@aniesbaswedan Kapan² kalau boleh, tolong di-share kesehariannya Bapak kerja di Karsa CityLab, Pakk. Saya penasaran kalau di CityLab itu kerjaannya ngapain aja 🙏🏼😄",31,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",alpukatjuz,bulbul,Thu Oct 23 15:21:33 +0000 2025,@aniesbaswedan pak inpo loker atuh pakk https://t.co/mXGOBkwnaZ,29,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",mediterariaa_,フライデンレイフ 💚🩷,Thu Oct 23 10:48:28 +0000 2025,@aniesbaswedan info loker pak 😮‍💨,27,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",ndrypd,ki𝕩ana𝕩,Thu Oct 23 11:17:10 +0000 2025,@aniesbaswedan Nooo ditinggal sobat nganggur q,25,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",sfrnrakhma,saf,Thu Oct 23 10:33:36 +0000 2025,"@aniesbaswedan Dah bisa sombonk ya pak, dah left grup pengacara 🥲

semangat mengemban amanah pak anis 👍🏻",24,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",indonesiavlogs,Indonesia Vlog,Thu Oct 23 10:49:22 +0000 2025,@aniesbaswedan https://t.co/NFO5JqXIo0,20,1
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",Hanhan_jen,한젠,Thu Oct 23 10:35:02 +0000 2025,"@aniesbaswedan Bapakkk izin share ya. Terima kasih 🙏

https://t.co/0SxPWJgkEZ",19,1
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",kangmas_ind,kangmas_ind,Thu Oct 23 12:11:37 +0000 2025,@aniesbaswedan Semangat untuk Saya pak anis yang lg cari kerja lagi untuk menghidupi 1 istri Dan 3anak cowok hehee,19,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",minyuwnki,runny,Thu Oct 23 12:01:12 +0000 2025,@aniesbaswedan Pakkk mau loker di Karsa CityLab. Bagaimana untuk applynya pak?,15,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",neutroscope,con,Thu Oct 23 10:43:33 +0000 2025,@aniesbaswedan Bukan domisili Jaksel untuk pengelolaan sampah tradisional dan bukan warga Jaktim untuk sharing tantangan rekrutmen kesiapan kerja tidak bisa ikut daftar workshop kah Abah @aniesbaswedan,15,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",hitamberawan,⛅,Sat Oct 25 00:24:37 +0000 2025,@aniesbaswedan Info loker pak 🙏🏻 https://t.co/bDvXjTqgW7,10,1
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",endis7506,∂мιтяу🇮🇩,Thu Oct 23 22:08:53 +0000 2025,"@aniesbaswedan I will give you a job mr. Anies.
be president of ours, presiden of good guys, presiden of us who still have brain.",12,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",jojoreha,Jo Reha,Thu Oct 23 14:58:08 +0000 2025,"@aniesbaswedan Izin pak, ada yang typo... https://t.co/WTh4Hs88rO",11,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",AjahMuchdi45042,Pejuang Jalanan,Fri Oct 24 01:09:56 +0000 2025,"@aniesbaswedan 2 anak saya baru lulus ber urutan, sedang cari kerja masih belum ada panggilan wawancara.. Semoga segera mendapatkan pekerjaan yg di idam2kan",9,1
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",UdangPostur,UBIEBI || 〖 VGEN Coms : OPEN 】,Thu Oct 23 10:44:43 +0000 2025,@aniesbaswedan top global nganggur indonesia kita udah gk nganggur ges T - T.,11,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",brighthesoul,etika,Thu Oct 23 10:33:24 +0000 2025,"@aniesbaswedan Pak anies, kalo ada loker lulusan planologi, saya mauuu nderek nggeh. Suwun hehe :))",10,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",tercerocos,🍀💧🔥,Thu Oct 23 10:46:43 +0000 2025,@aniesbaswedan bro info loker,9,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",issssms,sequill__,Thu Oct 23 12:16:21 +0000 2025,"@aniesbaswedan Pak, saya mau baca yang ini, wawasan&gt;lingkungan, tapi kok mentok gada bacaannya, caranya gimana? 😅 https://t.co/cAp3HGEBW7",9,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",croixsanct,승철 ⚔️🌿,Thu Oct 23 13:26:12 +0000 2025,"@aniesbaswedan Infokan lowongan pekerjaan, pak.",9,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",byrdzxmb,syid happens 🇵🇸,Thu Oct 23 10:57:04 +0000 2025,"@aniesbaswedan Pak anis saya mau join kalau butuh product management, digital transformation, atau project management pak menarik sekali.",8,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",Generasiosing,Rian Mangkunegoro,Thu Oct 23 11:06:45 +0000 2025,@aniesbaswedan Satu tahun pemerintahan masih banyak yang menunggu realisasi 19 juta lapangan pekerjaan,8,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",bzarchiernxx,rnxxbzarchie,Thu Oct 23 11:11:42 +0000 2025,"@aniesbaswedan pakkk bagi loker pakk, janji pakk akan bekerja dengan sungguh-sungguh😁😁🙏🏻",8,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",ediaoe1,E,Thu Oct 23 11:02:20 +0000 2025,"@aniesbaswedan Info loker pak, saya udah masuk ke PT dengan syarat minimal jdi superman",8,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",MF_Rais,MF Rais,Thu Oct 23 11:19:21 +0000 2025,@aniesbaswedan Info loker yang pulang kerja dapet someone to talk dong pak,7,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",faisaladw8,Kulkas_2Pintu,Thu Oct 23 11:54:36 +0000 2025,@aniesbaswedan https://t.co/7QHQySghlg,7,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",frhaanabdlh,Farhan Abdilah,Thu Oct 23 11:35:24 +0000 2025,@aniesbaswedan akhirnya bisa buat balesin komen buzzer termul di tiktok kalo ada yang bilang bapak nganggur wkwkwk 🙏🙏,7,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",kakuregeng,p e y ~,Fri Oct 24 12:33:35 +0000 2025,@aniesbaswedan Info loker dong nis,6,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",H_0ndong,Ondong Jelani,Fri Oct 24 00:04:18 +0000 2025,"@aniesbaswedan Semoga sehat,berkah dan sukses selalu pak... 
Tetaplah menjadi teladan bagi generasi muda dg ide² yang membangun untuk Indonesia yg baik.",6,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",diuanaz,vili,Thu Oct 23 11:46:06 +0000 2025,@aniesbaswedan aminn ya alloh doain aku man teman smg aku dan kalian yg masih struggle ini diberi jalan keluar🥺,6,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",SDead48,BeBekSkaPunk 🦖🚀🌊🏄‍♀️🌴💙🐰S2,Thu Oct 23 10:40:41 +0000 2025,@aniesbaswedan pengacaraaaaa 😭 https://t.co/7ayvHB1eGO,6,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",feriyulin,fefefe,Thu Oct 23 11:25:42 +0000 2025,"@aniesbaswedan Jadi inget RK jaman dulu sebelum jadi walikota dan bukan orang politik, suka jadi narsum di Bandung TV tentang tata kota Bandung karena dikenal sebagai arsitek handal. Gagasannya juga bagus bagus.",5,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",wartegbarokah_,Elena Lupis 💕,Thu Oct 23 12:27:40 +0000 2025,@aniesbaswedan p ingpo loker pak,5,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",seemeunderlens,Chai Tea🫖,Thu Oct 23 22:53:04 +0000 2025,"@aniesbaswedan Gatau sih bapak butuh content creator atau sosmed specialist apa engga. Tapi saya butuh pak, jadi adain posisinya biar saya apply😭🙏",5,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",notgugelproduct,imey 🐿️,Thu Oct 23 11:26:51 +0000 2025,@aniesbaswedan Pakk see you hari Sabtu di Duisburg 😁😁😁,5,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",2kaaang,Aly,Thu Oct 23 12:33:00 +0000 2025,@aniesbaswedan Nggak butuh riset sejarah kota ta Mas Anis???????? #infoloker,4,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",oneinabeyllion,Bey,Fri Oct 24 18:33:31 +0000 2025,"@aniesbaswedan 1 wni dapat pekerjaan, 18.999.999 wni lainnya masih mencari. Mana mana kerjaan",4,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",InFebriyan128,IndriF🍀🌸,Thu Oct 23 11:01:19 +0000 2025,@aniesbaswedan Keren pak,4,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",031002_N,Dexxxx,Sat Oct 25 02:28:28 +0000 2025,"@aniesbaswedan Y, info loker cefat https://t.co/0Xs3ZCdzv6",3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",minisuode,Afin,Thu Oct 23 10:30:54 +0000 2025,@aniesbaswedan Pak info loker pak :(,3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",han_dycam, Hansip ,Thu Oct 23 11:46:18 +0000 2025,"@aniesbaswedan P 

Info loker min...",3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",zendayeah_,shof 🇵🇸,Fri Oct 24 13:57:18 +0000 2025,@aniesbaswedan thx perhatiannya https://t.co/7eKkSeA72h,3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",Balanceism,Ftt,Fri Oct 24 10:53:46 +0000 2025,"@aniesbaswedan Alo pak, sebab bapak founder disana, saya harap Anda bisa mempertimbangkan untuk memberikan posisi kerja bagi disabilitas dgn posisi yg sesuai. 💙",3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",Bastian_Bestie,Ba_Bastian,Thu Oct 23 10:46:36 +0000 2025,@aniesbaswedan Pak apakah ada open recruitment? Kebetulan saya lulusan sosiologi dgn concern sosiologi kota &amp; pariwisata,3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",NtupNdase,Tawon Ndas,Thu Oct 23 12:09:57 +0000 2025,"@aniesbaswedan Bermacam cibiran dijawab dengan kenyataan macem ini.

Kelas..!!
👍👍👍👍👍",3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",sechspunkte,Jekahunalagoona,Thu Oct 23 12:17:04 +0000 2025,@aniesbaswedan does this count one of 19jt lapangan pekerjaan pak ? 🫨,3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",PearlCherry24,Than | ꜱʟᴏᴡ,Thu Oct 23 11:05:21 +0000 2025,@aniesbaswedan Alhamdulillah.. Open hiring yang banyak pak agar teman-teman disini yang belum mendapat pekerjaan bisa apply 🙏🙏,3,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",arlinda_yeni,Arlinda Yeni,Thu Oct 23 10:47:35 +0000 2025,"@aniesbaswedan Info loker bah, saya banyak bisanya",2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",aiguh_jinjja,Domire✨,Thu Oct 23 12:10:30 +0000 2025,@aniesbaswedan Pak mohon dibantu info 19juta lowongan pekerjaan 🙏🏼,2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",hyeacinth,ً,Thu Oct 23 10:38:10 +0000 2025,@aniesbaswedan Info loker pak.,2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",Ridhoibadurr,ridho,Thu Oct 23 10:49:05 +0000 2025,"@aniesbaswedan Info loker pak, yg bisa buat tf anak 50jt perbulan ☺️",2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",aerohazel,abel,Fri Oct 24 17:42:38 +0000 2025,"@aniesbaswedan pak kalo butuh social media specialist, public relations officer, photographer, videographer, content writer bs ke dm saya saja ya 🙂‍↔️🙏",2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",DwiDharma93,Dwi DH,Thu Oct 23 10:32:48 +0000 2025,"@aniesbaswedan Selamat ya pak udah dapat kerjaan 👏

Kapan traktirannya ?",2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",tapayy_lottok,iib,Thu Oct 23 10:51:00 +0000 2025,"@aniesbaswedan mantap pak, biar ga dijulidin terus sama pengikut bah",2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",user07121989,aray || Sylus’s Kitten,Thu Oct 23 12:07:23 +0000 2025,@aniesbaswedan bapa mau loker jugaaaaa pls cape bgt pengen bundir😭😭😭,2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",thariqfrnda,thrq⚡,Sat Oct 25 14:20:29 +0000 2025,"@aniesbaswedan Bapak kalo butuh HR Admin saya siap untuk isi posisi ya, Pak 😁",2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",bukanfhiraa,nayyyAaa ‼️,Thu Oct 23 10:38:51 +0000 2025,@aniesbaswedan Butuh atmint ga pak ? Sy gen z,2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",noewaw,noe🔕🫧,Thu Oct 23 10:30:56 +0000 2025,"@aniesbaswedan eh iya pa, aamiin",2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",nsvrn_,nana ♡,Thu Oct 23 11:19:42 +0000 2025,@aniesbaswedan Our biggest what if 🥹💕,2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",punyahuta,malikéi,Thu Oct 23 11:58:38 +0000 2025,@aniesbaswedan Ayah! Aku mau jadi pegawaimu!,2,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",asteorum,rere ★,Sat Oct 25 02:46:01 +0000 2025,@aniesbaswedan pak anies info loker dong,1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",norastranger,js me,Sat Oct 25 00:19:57 +0000 2025,"@aniesbaswedan ty udah doain, info loker pls https://t.co/wtaMBAR5Rn",1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",salahpraktikan,playfulcloud,Thu Oct 23 13:09:41 +0000 2025,"@aniesbaswedan pengangguran kok tiba2 bikin usaha, kalo boleh tau modalnya dari mana ya pak? 🙏🙏",1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",bcswearenine,eca,Thu Oct 23 14:26:02 +0000 2025,@aniesbaswedan pak info loker,1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",aulidiaaa,aulidia🍉,Sat Oct 25 04:40:32 +0000 2025,"@aniesbaswedan info loker pak, cocok ini pak saya jurusan PWK😭 (hopeless cari kerja)",1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",nisaugew,ㄴㅅ🐰,Thu Oct 23 12:51:58 +0000 2025,@aniesbaswedan P info loker pak,1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",AffianFandi,𝐀𝐟𝐟𝐢𝐚𝐧 𝐅𝐚𝐧𝐝𝐢 𝐏𝐮𝐭𝐫𝐚,Fri Oct 24 05:34:07 +0000 2025,@aniesbaswedan pak info loker dong pak🙏🏻🙂,1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",ndhogdadar,NDHOG DADAR,Thu Oct 23 13:24:20 +0000 2025,"@aniesbaswedan P
 info loker
🙏",1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",pasiencoretax,uwi,Thu Oct 23 13:00:52 +0000 2025,@aniesbaswedan Dm saya terbuka lebar buat dapet kabar loker admin pajak dari Abah,1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",nangis_banyak,Tiya 😾,Thu Oct 23 11:18:24 +0000 2025,"@aniesbaswedan Makasi doanya pak, info loker pak 🙏🏻",1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",chickinchu_,虹 (Niji),Sat Oct 25 04:11:02 +0000 2025,@aniesbaswedan Info loker pak?,1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",TNordiansy21030,ari saja,Thu Oct 23 14:46:52 +0000 2025,"@aniesbaswedan Amin, saya ucapkan selamat mas, ditunggu outreach tour nya",1,0
"Maaf sudah tidak bisa jadi ikon pengacara lagi. Tetap semangat buat yang masih cari loker, semoga dimudahkan… 🤲🏼",_Kaffah,Kaffah Wijayakusuma🍉,Fri Oct 24 15:16:43 +0000 2025,@aniesbaswedan Nggaya banget dah. Info loker dong Pak,1,0
